,id,group,year,month,replace,miles,monthyear,time_index,group_0,group_1,group_2,obs,actions,rewards,episode_starts
4752,102.0,203.0,1979.0,11.0,0.0,14785.0,11.0,3.0,0,1,0,"[np.float64(1979.0), np.float64(11.0), np.float64(14785.0), np.float64(3.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4753,102.0,203.0,1979.0,12.0,0.0,18223.0,12.0,4.0,0,1,0,"[np.float64(1979.0), np.float64(12.0), np.float64(18223.0), np.float64(4.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4754,102.0,203.0,1980.0,1.0,0.0,21957.0,13.0,5.0,0,1,0,"[np.float64(1980.0), np.float64(1.0), np.float64(21957.0), np.float64(5.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4755,102.0,203.0,1980.0,2.0,0.0,25892.0,14.0,6.0,0,1,0,"[np.float64(1980.0), np.float64(2.0), np.float64(25892.0), np.float64(6.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4756,102.0,203.0,1980.0,3.0,0.0,29579.0,15.0,7.0,0,1,0,"[np.float64(1980.0), np.float64(3.0), np.float64(29579.0), np.float64(7.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4757,102.0,203.0,1980.0,4.0,0.0,33397.0,16.0,8.0,0,1,0,"[np.float64(1980.0), np.float64(4.0), np.float64(33397.0), np.float64(8.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4758,102.0,203.0,1980.0,5.0,0.0,37968.0,17.0,9.0,0,1,0,"[np.float64(1980.0), np.float64(5.0), np.float64(37968.0), np.float64(9.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4759,102.0,203.0,1980.0,6.0,0.0,39941.0,18.0,10.0,0,1,0,"[np.float64(1980.0), np.float64(6.0), np.float64(39941.0), np.float64(10.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4760,102.0,203.0,1980.0,7.0,0.0,45033.0,19.0,11.0,0,1,0,"[np.float64(1980.0), np.float64(7.0), np.float64(45033.0), np.float64(11.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4761,102.0,203.0,1980.0,8.0,0.0,49838.0,20.0,12.0,0,1,0,"[np.float64(1980.0), np.float64(8.0), np.float64(49838.0), np.float64(12.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4762,102.0,203.0,1980.0,9.0,0.0,55155.0,21.0,13.0,0,1,0,"[np.float64(1980.0), np.float64(9.0), np.float64(55155.0), np.float64(13.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4763,102.0,203.0,1980.0,10.0,0.0,59398.0,22.0,14.0,0,1,0,"[np.float64(1980.0), np.float64(10.0), np.float64(59398.0), np.float64(14.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4764,102.0,203.0,1980.0,11.0,0.0,64796.0,23.0,15.0,0,1,0,"[np.float64(1980.0), np.float64(11.0), np.float64(64796.0), np.float64(15.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4765,102.0,203.0,1980.0,12.0,0.0,68460.0,24.0,16.0,0,1,0,"[np.float64(1980.0), np.float64(12.0), np.float64(68460.0), np.float64(16.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4766,102.0,203.0,1981.0,1.0,0.0,72692.0,25.0,17.0,0,1,0,"[np.float64(1981.0), np.float64(1.0), np.float64(72692.0), np.float64(17.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4767,102.0,203.0,1981.0,2.0,0.0,78256.0,26.0,18.0,0,1,0,"[np.float64(1981.0), np.float64(2.0), np.float64(78256.0), np.float64(18.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4768,102.0,203.0,1981.0,3.0,0.0,82909.0,27.0,19.0,0,1,0,"[np.float64(1981.0), np.float64(3.0), np.float64(82909.0), np.float64(19.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4769,102.0,203.0,1981.0,4.0,0.0,87220.0,28.0,20.0,0,1,0,"[np.float64(1981.0), np.float64(4.0), np.float64(87220.0), np.float64(20.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4770,102.0,203.0,1981.0,5.0,0.0,90816.0,29.0,21.0,0,1,0,"[np.float64(1981.0), np.float64(5.0), np.float64(90816.0), np.float64(21.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4771,102.0,203.0,1981.0,6.0,0.0,93038.0,30.0,22.0,0,1,0,"[np.float64(1981.0), np.float64(6.0), np.float64(93038.0), np.float64(22.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4772,102.0,203.0,1981.0,7.0,0.0,97031.0,31.0,23.0,0,1,0,"[np.float64(1981.0), np.float64(7.0), np.float64(97031.0), np.float64(23.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4773,102.0,203.0,1981.0,8.0,0.0,100336.0,32.0,24.0,0,1,0,"[np.float64(1981.0), np.float64(8.0), np.float64(100336.0), np.float64(24.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4774,102.0,203.0,1981.0,9.0,0.0,104306.0,33.0,25.0,0,1,0,"[np.float64(1981.0), np.float64(9.0), np.float64(104306.0), np.float64(25.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4775,102.0,203.0,1981.0,10.0,0.0,109317.0,34.0,26.0,0,1,0,"[np.float64(1981.0), np.float64(10.0), np.float64(109317.0), np.float64(26.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4776,102.0,203.0,1981.0,11.0,0.0,114414.0,35.0,27.0,0,1,0,"[np.float64(1981.0), np.float64(11.0), np.float64(114414.0), np.float64(27.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4777,102.0,203.0,1981.0,12.0,0.0,118709.0,36.0,28.0,0,1,0,"[np.float64(1981.0), np.float64(12.0), np.float64(118709.0), np.float64(28.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4778,102.0,203.0,1982.0,1.0,0.0,122837.0,37.0,29.0,0,1,0,"[np.float64(1982.0), np.float64(1.0), np.float64(122837.0), np.float64(29.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4779,102.0,203.0,1982.0,2.0,0.0,126748.0,38.0,30.0,0,1,0,"[np.float64(1982.0), np.float64(2.0), np.float64(126748.0), np.float64(30.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4780,102.0,203.0,1982.0,3.0,0.0,128703.0,39.0,31.0,0,1,0,"[np.float64(1982.0), np.float64(3.0), np.float64(128703.0), np.float64(31.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4781,102.0,203.0,1982.0,4.0,0.0,132320.0,40.0,32.0,0,1,0,"[np.float64(1982.0), np.float64(4.0), np.float64(132320.0), np.float64(32.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4782,102.0,203.0,1982.0,5.0,0.0,135276.0,41.0,33.0,0,1,0,"[np.float64(1982.0), np.float64(5.0), np.float64(135276.0), np.float64(33.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4783,102.0,203.0,1982.0,6.0,0.0,135277.0,42.0,34.0,0,1,0,"[np.float64(1982.0), np.float64(6.0), np.float64(135277.0), np.float64(34.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4784,102.0,203.0,1982.0,7.0,0.0,138630.0,43.0,35.0,0,1,0,"[np.float64(1982.0), np.float64(7.0), np.float64(138630.0), np.float64(35.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4785,102.0,203.0,1982.0,8.0,0.0,143171.0,44.0,36.0,0,1,0,"[np.float64(1982.0), np.float64(8.0), np.float64(143171.0), np.float64(36.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4786,102.0,203.0,1982.0,9.0,0.0,147842.0,45.0,37.0,0,1,0,"[np.float64(1982.0), np.float64(9.0), np.float64(147842.0), np.float64(37.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4787,102.0,203.0,1982.0,10.0,0.0,151043.0,46.0,38.0,0,1,0,"[np.float64(1982.0), np.float64(10.0), np.float64(151043.0), np.float64(38.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4788,102.0,203.0,1982.0,11.0,0.0,155611.0,47.0,39.0,0,1,0,"[np.float64(1982.0), np.float64(11.0), np.float64(155611.0), np.float64(39.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4789,102.0,203.0,1982.0,12.0,0.0,161064.0,48.0,40.0,0,1,0,"[np.float64(1982.0), np.float64(12.0), np.float64(161064.0), np.float64(40.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4790,102.0,203.0,1983.0,1.0,0.0,164778.0,49.0,41.0,0,1,0,"[np.float64(1983.0), np.float64(1.0), np.float64(164778.0), np.float64(41.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4791,102.0,203.0,1983.0,2.0,0.0,168995.0,50.0,42.0,0,1,0,"[np.float64(1983.0), np.float64(2.0), np.float64(168995.0), np.float64(42.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4792,102.0,203.0,1983.0,3.0,0.0,173149.0,51.0,43.0,0,1,0,"[np.float64(1983.0), np.float64(3.0), np.float64(173149.0), np.float64(43.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4793,102.0,203.0,1983.0,4.0,0.0,177132.0,52.0,44.0,0,1,0,"[np.float64(1983.0), np.float64(4.0), np.float64(177132.0), np.float64(44.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4794,102.0,203.0,1983.0,5.0,0.0,178398.0,53.0,45.0,0,1,0,"[np.float64(1983.0), np.float64(5.0), np.float64(178398.0), np.float64(45.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4795,102.0,203.0,1983.0,6.0,0.0,180584.0,54.0,46.0,0,1,0,"[np.float64(1983.0), np.float64(6.0), np.float64(180584.0), np.float64(46.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4796,102.0,203.0,1983.0,7.0,0.0,183263.0,55.0,47.0,0,1,0,"[np.float64(1983.0), np.float64(7.0), np.float64(183263.0), np.float64(47.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4797,102.0,203.0,1983.0,8.0,0.0,184530.0,56.0,48.0,0,1,0,"[np.float64(1983.0), np.float64(8.0), np.float64(184530.0), np.float64(48.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4798,102.0,203.0,1983.0,9.0,0.0,188354.0,57.0,49.0,0,1,0,"[np.float64(1983.0), np.float64(9.0), np.float64(188354.0), np.float64(49.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4799,102.0,203.0,1983.0,10.0,0.0,191997.0,58.0,50.0,0,1,0,"[np.float64(1983.0), np.float64(10.0), np.float64(191997.0), np.float64(50.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4800,102.0,203.0,1983.0,11.0,0.0,195702.0,59.0,51.0,0,1,0,"[np.float64(1983.0), np.float64(11.0), np.float64(195702.0), np.float64(51.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4801,102.0,203.0,1983.0,12.0,0.0,199097.0,60.0,52.0,0,1,0,"[np.float64(1983.0), np.float64(12.0), np.float64(199097.0), np.float64(52.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4802,102.0,203.0,1984.0,1.0,0.0,202369.0,61.0,53.0,0,1,0,"[np.float64(1984.0), np.float64(1.0), np.float64(202369.0), np.float64(53.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4803,102.0,203.0,1984.0,2.0,0.0,206607.0,62.0,54.0,0,1,0,"[np.float64(1984.0), np.float64(2.0), np.float64(206607.0), np.float64(54.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4804,102.0,203.0,1984.0,3.0,0.0,211471.0,63.0,55.0,0,1,0,"[np.float64(1984.0), np.float64(3.0), np.float64(211471.0), np.float64(55.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4805,102.0,203.0,1984.0,4.0,0.0,214511.0,64.0,56.0,0,1,0,"[np.float64(1984.0), np.float64(4.0), np.float64(214511.0), np.float64(56.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4806,102.0,203.0,1984.0,5.0,0.0,218456.0,65.0,57.0,0,1,0,"[np.float64(1984.0), np.float64(5.0), np.float64(218456.0), np.float64(57.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4807,102.0,203.0,1984.0,6.0,0.0,223158.0,66.0,58.0,0,1,0,"[np.float64(1984.0), np.float64(6.0), np.float64(223158.0), np.float64(58.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4808,102.0,203.0,1984.0,7.0,0.0,227018.0,67.0,59.0,0,1,0,"[np.float64(1984.0), np.float64(7.0), np.float64(227018.0), np.float64(59.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4809,102.0,203.0,1984.0,8.0,0.0,231303.0,68.0,60.0,0,1,0,"[np.float64(1984.0), np.float64(8.0), np.float64(231303.0), np.float64(60.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4810,102.0,203.0,1984.0,9.0,0.0,233815.0,69.0,61.0,0,1,0,"[np.float64(1984.0), np.float64(9.0), np.float64(233815.0), np.float64(61.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4811,102.0,203.0,1984.0,10.0,0.0,236675.0,70.0,62.0,0,1,0,"[np.float64(1984.0), np.float64(10.0), np.float64(236675.0), np.float64(62.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4812,102.0,203.0,1984.0,11.0,0.0,241048.0,71.0,63.0,0,1,0,"[np.float64(1984.0), np.float64(11.0), np.float64(241048.0), np.float64(63.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4813,102.0,203.0,1984.0,12.0,0.0,245636.0,72.0,64.0,0,1,0,"[np.float64(1984.0), np.float64(12.0), np.float64(245636.0), np.float64(64.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4814,102.0,203.0,1985.0,1.0,0.0,249160.0,73.0,65.0,0,1,0,"[np.float64(1985.0), np.float64(1.0), np.float64(249160.0), np.float64(65.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4815,102.0,203.0,1985.0,2.0,0.0,252852.0,74.0,66.0,0,1,0,"[np.float64(1985.0), np.float64(2.0), np.float64(252852.0), np.float64(66.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4816,102.0,203.0,1985.0,3.0,0.0,255457.0,75.0,67.0,0,1,0,"[np.float64(1985.0), np.float64(3.0), np.float64(255457.0), np.float64(67.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4817,102.0,203.0,1985.0,4.0,0.0,259517.0,76.0,68.0,0,1,0,"[np.float64(1985.0), np.float64(4.0), np.float64(259517.0), np.float64(68.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4818,102.0,203.0,1985.0,5.0,0.0,261739.0,77.0,69.0,0,1,0,"[np.float64(1985.0), np.float64(5.0), np.float64(261739.0), np.float64(69.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4819,103.0,203.0,1979.0,8.0,0.0,17483.0,8.0,0.0,0,1,0,"[np.float64(1979.0), np.float64(8.0), np.float64(17483.0), np.float64(0.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,1
4820,103.0,203.0,1979.0,9.0,0.0,22717.0,9.0,1.0,0,1,0,"[np.float64(1979.0), np.float64(9.0), np.float64(22717.0), np.float64(1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4821,103.0,203.0,1979.0,10.0,0.0,25193.0,10.0,2.0,0,1,0,"[np.float64(1979.0), np.float64(10.0), np.float64(25193.0), np.float64(2.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4822,103.0,203.0,1979.0,11.0,0.0,29685.0,11.0,3.0,0,1,0,"[np.float64(1979.0), np.float64(11.0), np.float64(29685.0), np.float64(3.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4823,103.0,203.0,1979.0,12.0,0.0,32767.0,12.0,4.0,0,1,0,"[np.float64(1979.0), np.float64(12.0), np.float64(32767.0), np.float64(4.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4824,103.0,203.0,1980.0,1.0,0.0,36522.0,13.0,5.0,0,1,0,"[np.float64(1980.0), np.float64(1.0), np.float64(36522.0), np.float64(5.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4825,103.0,203.0,1980.0,2.0,0.0,40089.0,14.0,6.0,0,1,0,"[np.float64(1980.0), np.float64(2.0), np.float64(40089.0), np.float64(6.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4826,103.0,203.0,1980.0,3.0,0.0,43076.0,15.0,7.0,0,1,0,"[np.float64(1980.0), np.float64(3.0), np.float64(43076.0), np.float64(7.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4827,103.0,203.0,1980.0,4.0,0.0,46331.0,16.0,8.0,0,1,0,"[np.float64(1980.0), np.float64(4.0), np.float64(46331.0), np.float64(8.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4828,103.0,203.0,1980.0,5.0,0.0,51116.0,17.0,9.0,0,1,0,"[np.float64(1980.0), np.float64(5.0), np.float64(51116.0), np.float64(9.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4829,103.0,203.0,1980.0,6.0,0.0,52424.0,18.0,10.0,0,1,0,"[np.float64(1980.0), np.float64(6.0), np.float64(52424.0), np.float64(10.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4830,103.0,203.0,1980.0,7.0,0.0,57206.0,19.0,11.0,0,1,0,"[np.float64(1980.0), np.float64(7.0), np.float64(57206.0), np.float64(11.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4831,103.0,203.0,1980.0,8.0,0.0,61695.0,20.0,12.0,0,1,0,"[np.float64(1980.0), np.float64(8.0), np.float64(61695.0), np.float64(12.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4832,103.0,203.0,1980.0,9.0,0.0,66427.0,21.0,13.0,0,1,0,"[np.float64(1980.0), np.float64(9.0), np.float64(66427.0), np.float64(13.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4833,103.0,203.0,1980.0,10.0,0.0,68947.0,22.0,14.0,0,1,0,"[np.float64(1980.0), np.float64(10.0), np.float64(68947.0), np.float64(14.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4834,103.0,203.0,1980.0,11.0,0.0,68947.0,23.0,15.0,0,1,0,"[np.float64(1980.0), np.float64(11.0), np.float64(68947.0), np.float64(15.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4835,103.0,203.0,1980.0,12.0,0.0,68947.0,24.0,16.0,0,1,0,"[np.float64(1980.0), np.float64(12.0), np.float64(68947.0), np.float64(16.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4836,103.0,203.0,1981.0,1.0,0.0,70705.0,25.0,17.0,0,1,0,"[np.float64(1981.0), np.float64(1.0), np.float64(70705.0), np.float64(17.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4837,103.0,203.0,1981.0,2.0,0.0,75662.0,26.0,18.0,0,1,0,"[np.float64(1981.0), np.float64(2.0), np.float64(75662.0), np.float64(18.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4838,103.0,203.0,1981.0,3.0,0.0,81555.0,27.0,19.0,0,1,0,"[np.float64(1981.0), np.float64(3.0), np.float64(81555.0), np.float64(19.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4839,103.0,203.0,1981.0,4.0,0.0,86787.0,28.0,20.0,0,1,0,"[np.float64(1981.0), np.float64(4.0), np.float64(86787.0), np.float64(20.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4840,103.0,203.0,1981.0,5.0,0.0,90924.0,29.0,21.0,0,1,0,"[np.float64(1981.0), np.float64(5.0), np.float64(90924.0), np.float64(21.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4841,103.0,203.0,1981.0,6.0,0.0,91962.0,30.0,22.0,0,1,0,"[np.float64(1981.0), np.float64(6.0), np.float64(91962.0), np.float64(22.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4842,103.0,203.0,1981.0,7.0,0.0,97020.0,31.0,23.0,0,1,0,"[np.float64(1981.0), np.float64(7.0), np.float64(97020.0), np.float64(23.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4843,103.0,203.0,1981.0,8.0,0.0,101303.0,32.0,24.0,0,1,0,"[np.float64(1981.0), np.float64(8.0), np.float64(101303.0), np.float64(24.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4844,103.0,203.0,1981.0,9.0,0.0,104683.0,33.0,25.0,0,1,0,"[np.float64(1981.0), np.float64(9.0), np.float64(104683.0), np.float64(25.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4845,103.0,203.0,1981.0,10.0,0.0,108839.0,34.0,26.0,0,1,0,"[np.float64(1981.0), np.float64(10.0), np.float64(108839.0), np.float64(26.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4846,103.0,203.0,1981.0,11.0,0.0,113484.0,35.0,27.0,0,1,0,"[np.float64(1981.0), np.float64(11.0), np.float64(113484.0), np.float64(27.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4847,103.0,203.0,1981.0,12.0,0.0,117041.0,36.0,28.0,0,1,0,"[np.float64(1981.0), np.float64(12.0), np.float64(117041.0), np.float64(28.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4848,103.0,203.0,1982.0,1.0,0.0,119099.0,37.0,29.0,0,1,0,"[np.float64(1982.0), np.float64(1.0), np.float64(119099.0), np.float64(29.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4849,103.0,203.0,1982.0,2.0,0.0,124409.0,38.0,30.0,0,1,0,"[np.float64(1982.0), np.float64(2.0), np.float64(124409.0), np.float64(30.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4850,103.0,203.0,1982.0,3.0,0.0,127832.0,39.0,31.0,0,1,0,"[np.float64(1982.0), np.float64(3.0), np.float64(127832.0), np.float64(31.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4851,103.0,203.0,1982.0,4.0,0.0,132743.0,40.0,32.0,0,1,0,"[np.float64(1982.0), np.float64(4.0), np.float64(132743.0), np.float64(32.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4852,103.0,203.0,1982.0,5.0,0.0,139131.0,41.0,33.0,0,1,0,"[np.float64(1982.0), np.float64(5.0), np.float64(139131.0), np.float64(33.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4853,103.0,203.0,1982.0,6.0,0.0,142709.0,42.0,34.0,0,1,0,"[np.float64(1982.0), np.float64(6.0), np.float64(142709.0), np.float64(34.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4854,103.0,203.0,1982.0,7.0,0.0,147040.0,43.0,35.0,0,1,0,"[np.float64(1982.0), np.float64(7.0), np.float64(147040.0), np.float64(35.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4855,103.0,203.0,1982.0,8.0,0.0,151377.0,44.0,36.0,0,1,0,"[np.float64(1982.0), np.float64(8.0), np.float64(151377.0), np.float64(36.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4856,103.0,203.0,1982.0,9.0,0.0,154603.0,45.0,37.0,0,1,0,"[np.float64(1982.0), np.float64(9.0), np.float64(154603.0), np.float64(37.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4857,103.0,203.0,1982.0,10.0,0.0,157617.0,46.0,38.0,0,1,0,"[np.float64(1982.0), np.float64(10.0), np.float64(157617.0), np.float64(38.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4858,103.0,203.0,1982.0,11.0,0.0,162207.0,47.0,39.0,0,1,0,"[np.float64(1982.0), np.float64(11.0), np.float64(162207.0), np.float64(39.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4859,103.0,203.0,1982.0,12.0,0.0,167820.0,48.0,40.0,0,1,0,"[np.float64(1982.0), np.float64(12.0), np.float64(167820.0), np.float64(40.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4860,103.0,203.0,1983.0,1.0,0.0,171026.0,49.0,41.0,0,1,0,"[np.float64(1983.0), np.float64(1.0), np.float64(171026.0), np.float64(41.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4861,103.0,203.0,1983.0,2.0,0.0,175648.0,50.0,42.0,0,1,0,"[np.float64(1983.0), np.float64(2.0), np.float64(175648.0), np.float64(42.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4862,103.0,203.0,1983.0,3.0,0.0,180011.0,51.0,43.0,0,1,0,"[np.float64(1983.0), np.float64(3.0), np.float64(180011.0), np.float64(43.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4863,103.0,203.0,1983.0,4.0,0.0,183410.0,52.0,44.0,0,1,0,"[np.float64(1983.0), np.float64(4.0), np.float64(183410.0), np.float64(44.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4864,103.0,203.0,1983.0,5.0,0.0,187385.0,53.0,45.0,0,1,0,"[np.float64(1983.0), np.float64(5.0), np.float64(187385.0), np.float64(45.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4865,103.0,203.0,1983.0,6.0,1.0,187690.0,54.0,46.0,0,1,0,"[np.float64(1983.0), np.float64(6.0), np.float64(187690.0), np.float64(46.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",1,0,0
4866,103.0,203.0,1983.0,7.0,0.0,0.0,55.0,47.0,0,1,0,"[np.float64(1983.0), np.float64(7.0), np.float64(0.0), np.float64(47.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4867,103.0,203.0,1983.0,8.0,0.0,0.0,56.0,48.0,0,1,0,"[np.float64(1983.0), np.float64(8.0), np.float64(0.0), np.float64(48.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4868,103.0,203.0,1983.0,9.0,0.0,2649.0,57.0,49.0,0,1,0,"[np.float64(1983.0), np.float64(9.0), np.float64(2649.0), np.float64(49.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
4869,103.0,203.0,1983.0,10.0,0.0,3412.0,58.0,50.0,0,1,0,"[np.float64(1983.0), np.float64(10.0), np.float64(3412.0), np.float64(50.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0,0,0
